date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2023-06-28,17.01,3.51,450,"1993-06-21 2022-07-05",90.23,7.96,450,"1993-06-21 2022-07-05",26.46,3.91,450,"1993-06-21 2022-07-05",22.48,7,450,"1993-06-21 2022-07-05",11.6,3.86,450,"1993-06-21 2022-07-05",48.52,13.71,450,"1993-06-21 2022-07-05",14.77,3.18,450,"1993-06-21 2022-07-05",3.79,3.12,450,"1993-06-21 2022-07-05",3.39,8.51,450,"1993-06-21 2022-07-05",3.38,8.48,450,"1993-06-21 2022-07-05",0,0,450,"1993-06-21 2022-07-05",0,0,450,"1993-06-21 2022-07-05",21855,7058.36,118,"2015-06-23 2022-07-05"
2023-06-27,16.85,3.5,450,"1993-06-20 2022-07-04",90.22,7.92,450,"1993-06-20 2022-07-04",26.34,3.89,450,"1993-06-20 2022-07-04",22.25,7.14,450,"1993-06-20 2022-07-04",11.48,3.89,450,"1993-06-20 2022-07-04",48.35,13.77,450,"1993-06-20 2022-07-04",14.63,3.2,450,"1993-06-20 2022-07-04",3.72,3.14,450,"1993-06-20 2022-07-04",3.37,8.53,450,"1993-06-20 2022-07-04",3.36,8.5,450,"1993-06-20 2022-07-04",0,0,450,"1993-06-20 2022-07-04",0,0,450,"1993-06-20 2022-07-04",21869,7130.69,117,"2015-06-23 2022-07-04"
2023-06-26,16.8,3.57,450,"1993-06-19 2022-07-03",90.17,8.06,450,"1993-06-19 2022-07-03",26.22,3.88,450,"1993-06-19 2022-07-03",22.26,7.35,450,"1993-06-19 2022-07-03",11.38,3.95,450,"1993-06-19 2022-07-03",48.52,13.65,450,"1993-06-19 2022-07-03",14.55,3.28,450,"1993-06-19 2022-07-03",3.75,3.19,450,"1993-06-19 2022-07-03",3.42,8.53,450,"1993-06-19 2022-07-03",3.41,8.5,450,"1993-06-19 2022-07-03",0,0,450,"1993-06-19 2022-07-03",0,0,450,"1993-06-19 2022-07-03",21806,7199.21,116,"2015-06-23 2022-07-03"
2023-06-25,16.71,3.6,450,"1993-06-18 2022-07-02",89.99,8.33,450,"1993-06-18 2022-07-02",26.09,4,450,"1993-06-18 2022-07-02",22.42,7.48,450,"1993-06-18 2022-07-02",11.28,4.03,450,"1993-06-18 2022-07-02",48.67,13.49,450,"1993-06-18 2022-07-02",14.52,3.32,450,"1993-06-18 2022-07-02",3.79,3.3,450,"1993-06-18 2022-07-02",3.49,8.56,450,"1993-06-18 2022-07-02",3.48,8.53,450,"1993-06-18 2022-07-02",0,0,450,"1993-06-18 2022-07-02",0,0,450,"1993-06-18 2022-07-02",21361,7317.86,115,"2015-06-23 2022-07-02"
2023-06-24,16.65,3.6,450,"1993-06-17 2022-07-01",90.01,8.41,450,"1993-06-17 2022-07-01",26.02,4.03,450,"1993-06-17 2022-07-01",22.16,7.39,450,"1993-06-17 2022-07-01",11.16,4.02,450,"1993-06-17 2022-07-01",48.65,13.79,450,"1993-06-17 2022-07-01",14.4,3.31,450,"1993-06-17 2022-07-01",3.63,3.28,450,"1993-06-17 2022-07-01",3.52,8.57,450,"1993-06-17 2022-07-01",3.51,8.53,450,"1993-06-17 2022-07-01",0,0,450,"1993-06-17 2022-07-01",0,0,450,"1993-06-17 2022-07-01",21528,7482.52,114,"2015-06-23 2022-07-01"
2023-06-23,16.46,3.67,450,"1993-06-16 2022-06-30",89.88,8.59,450,"1993-06-16 2022-06-30",25.88,4.12,450,"1993-06-16 2022-06-30",21.94,7.29,450,"1993-06-16 2022-06-30",10.98,4.04,450,"1993-06-16 2022-06-30",48.57,14.23,450,"1993-06-16 2022-06-30",14.25,3.34,450,"1993-06-16 2022-06-30",3.58,3.27,450,"1993-06-16 2022-06-30",3.49,8.44,450,"1993-06-16 2022-06-30",3.48,8.4,450,"1993-06-16 2022-06-30",0,0,450,"1993-06-16 2022-06-30",0,0,450,"1993-06-16 2022-06-30",21877,7557.14,113,"2015-06-23 2022-06-30"
2023-06-22,16.25,3.73,450,"1993-06-15 2022-06-29",89.69,8.72,450,"1993-06-15 2022-06-29",25.77,4.14,450,"1993-06-15 2022-06-29",21.95,7.27,450,"1993-06-15 2022-06-29",10.69,4.13,450,"1993-06-15 2022-06-29",48.09,14.51,450,"1993-06-15 2022-06-29",14.05,3.38,450,"1993-06-15 2022-06-29",3.55,3.29,450,"1993-06-15 2022-06-29",3.67,8.66,450,"1993-06-15 2022-06-29",3.66,8.63,450,"1993-06-15 2022-06-29",0,0,450,"1993-06-15 2022-06-29",0,0,450,"1993-06-15 2022-06-29",22056,7717.21,112,"2015-06-23 2022-06-29"
2023-06-21,16.02,3.82,450,"1993-06-14 2022-06-28",89.4,8.93,450,"1993-06-14 2022-06-28",25.62,4.15,450,"1993-06-14 2022-06-28",21.82,7.08,450,"1993-06-14 2022-06-28",10.48,4.23,450,"1993-06-14 2022-06-28",47.92,14.78,450,"1993-06-14 2022-06-28",13.91,3.43,450,"1993-06-14 2022-06-28",3.63,3.35,450,"1993-06-14 2022-06-28",3.58,8.69,450,"1993-06-14 2022-06-28",3.57,8.66,450,"1993-06-14 2022-06-28",0,0,450,"1993-06-14 2022-06-28",0,0,450,"1993-06-14 2022-06-28",22261,7893.28,111,"2015-06-23 2022-06-28"
2023-06-20,15.85,3.81,450,"1993-06-13 2022-06-27",89.2,8.86,450,"1993-06-13 2022-06-27",25.51,4.17,450,"1993-06-13 2022-06-27",21.82,7.07,450,"1993-06-13 2022-06-27",10.24,4.22,450,"1993-06-13 2022-06-27",47.59,14.64,450,"1993-06-13 2022-06-27",13.75,3.43,450,"1993-06-13 2022-06-27",3.68,3.46,450,"1993-06-13 2022-06-27",3.56,8.7,450,"1993-06-13 2022-06-27",3.56,8.7,450,"1993-06-13 2022-06-27",0,0,450,"1993-06-13 2022-06-27",0,0,450,"1993-06-13 2022-06-27",22235,7926.83,110,"2015-06-23 2022-06-27"
2023-06-19,15.66,3.81,450,"1993-06-12 2022-06-26",89.09,8.86,450,"1993-06-12 2022-06-26",25.36,4.17,450,"1993-06-12 2022-06-26",21.8,7.07,450,"1993-06-12 2022-06-26",10.04,4.3,450,"1993-06-12 2022-06-26",47.48,14.88,450,"1993-06-12 2022-06-26",13.6,3.48,450,"1993-06-12 2022-06-26",3.67,3.49,450,"1993-06-12 2022-06-26",3.32,8.09,450,"1993-06-12 2022-06-26",3.32,8.09,450,"1993-06-12 2022-06-26",0,0,450,"1993-06-12 2022-06-26",0,0,450,"1993-06-12 2022-06-26",22524,8053.95,109,"2015-06-23 2022-06-26"
2023-06-18,15.51,3.84,450,"1993-06-11 2022-06-25",89,8.97,450,"1993-06-11 2022-06-25",25.14,4.26,450,"1993-06-11 2022-06-25",21.86,7.24,450,"1993-06-11 2022-06-25",9.88,4.3,450,"1993-06-11 2022-06-25",47.68,14.9,450,"1993-06-11 2022-06-25",13.43,3.47,450,"1993-06-11 2022-06-25",3.7,3.52,450,"1993-06-11 2022-06-25",3.44,8.4,450,"1993-06-11 2022-06-25",3.44,8.4,450,"1993-06-11 2022-06-25",0,0,450,"1993-06-11 2022-06-25",0,0,450,"1993-06-11 2022-06-25",22594,8085.64,108,"2015-06-23 2022-06-25"
2023-06-17,15.26,3.93,450,"1993-06-10 2022-06-24",88.63,9.42,450,"1993-06-10 2022-06-24",24.96,4.26,450,"1993-06-10 2022-06-24",21.77,7.34,450,"1993-06-10 2022-06-24",9.62,4.37,450,"1993-06-10 2022-06-24",47.46,15.01,450,"1993-06-10 2022-06-24",13.22,3.44,450,"1993-06-10 2022-06-24",3.71,3.61,450,"1993-06-10 2022-06-24",3.3,8.07,450,"1993-06-10 2022-06-24",3.3,8.07,450,"1993-06-10 2022-06-24",0,0,450,"1993-06-10 2022-06-24",0,0,450,"1993-06-10 2022-06-24",22748,8074.11,107,"2015-06-23 2022-06-24"
2023-06-16,15.16,3.97,450,"1993-06-09 2022-06-23",88.54,9.47,450,"1993-06-09 2022-06-23",24.77,4.32,450,"1993-06-09 2022-06-23",21.84,7.27,450,"1993-06-09 2022-06-23",9.43,4.44,450,"1993-06-09 2022-06-23",47.64,15.32,450,"1993-06-09 2022-06-23",13.1,3.46,450,"1993-06-09 2022-06-23",3.74,3.65,450,"1993-06-09 2022-06-23",3.11,6.62,450,"1993-06-09 2022-06-23",3.11,6.62,450,"1993-06-09 2022-06-23",0,0,450,"1993-06-09 2022-06-23",0,0,450,"1993-06-09 2022-06-23",22695,8126.85,106,"2015-06-23 2022-06-23"
2023-06-15,15.01,4.02,450,"1993-06-08 2022-06-22",88.4,9.44,450,"1993-06-08 2022-06-22",24.64,4.42,450,"1993-06-08 2022-06-22",21.9,7.34,450,"1993-06-08 2022-06-22",9.29,4.47,450,"1993-06-08 2022-06-22",47.65,15.11,450,"1993-06-08 2022-06-22",12.99,3.5,450,"1993-06-08 2022-06-22",3.74,3.74,450,"1993-06-08 2022-06-22",3.05,6.62,450,"1993-06-08 2022-06-22",3.05,6.62,450,"1993-06-08 2022-06-22",0,0,450,"1993-06-08 2022-06-22",0,0,450,"1993-06-08 2022-06-22",23204,7873.69,105,"2016-06-08 2022-06-22"
2023-06-14,14.83,4.06,450,"1993-06-07 2022-06-21",88.34,9.45,450,"1993-06-07 2022-06-21",24.52,4.5,450,"1993-06-07 2022-06-21",21.82,7.24,450,"1993-06-07 2022-06-21",9.13,4.53,450,"1993-06-07 2022-06-21",47.63,15.32,450,"1993-06-07 2022-06-21",12.78,3.58,450,"1993-06-07 2022-06-21",3.75,3.79,450,"1993-06-07 2022-06-21",2.95,6.35,450,"1993-06-07 2022-06-21",2.95,6.35,450,"1993-06-07 2022-06-21",0,0,450,"1993-06-07 2022-06-21",0,0,450,"1993-06-07 2022-06-21",23108,8106.97,105,"2016-06-07 2022-06-21"
2023-06-13,14.64,4.09,450,"1993-06-06 2022-06-20",88.54,9.44,450,"1993-06-06 2022-06-20",24.23,4.62,450,"1993-06-06 2022-06-20",21.89,7.28,450,"1993-06-06 2022-06-20",8.96,4.53,450,"1993-06-06 2022-06-20",47.9,15.39,450,"1993-06-06 2022-06-20",12.54,3.58,450,"1993-06-06 2022-06-20",3.76,3.81,450,"1993-06-06 2022-06-20",3.02,6.52,450,"1993-06-06 2022-06-20",3.02,6.52,450,"1993-06-06 2022-06-20",0,0,450,"1993-06-06 2022-06-20",0,0,450,"1993-06-06 2022-06-20",22833,8098.07,105,"2016-06-06 2022-06-20"
2023-06-12,14.49,4.14,450,"1993-06-05 2022-06-19",88.63,9.46,450,"1993-06-05 2022-06-19",23.98,4.67,450,"1993-06-05 2022-06-19",22.04,7.27,450,"1993-06-05 2022-06-19",8.79,4.54,450,"1993-06-05 2022-06-19",48.32,15.66,450,"1993-06-05 2022-06-19",12.36,3.59,450,"1993-06-05 2022-06-19",3.77,3.86,450,"1993-06-05 2022-06-19",3.25,7.03,450,"1993-06-05 2022-06-19",3.25,7.03,450,"1993-06-05 2022-06-19",0,0,450,"1993-06-05 2022-06-19",0,0,450,"1993-06-05 2022-06-19",22182,8539.06,105,"2016-06-05 2022-06-19"
2023-06-11,14.16,4.15,450,"1993-06-04 2022-06-18",88.54,9.58,450,"1993-06-04 2022-06-18",23.72,4.65,450,"1993-06-04 2022-06-18",22.08,7.14,450,"1993-06-04 2022-06-18",8.55,4.56,450,"1993-06-04 2022-06-18",48.19,15.81,450,"1993-06-04 2022-06-18",12.1,3.59,450,"1993-06-04 2022-06-18",3.73,3.84,450,"1993-06-04 2022-06-18",3.24,7.11,450,"1993-06-04 2022-06-18",3.24,7.11,450,"1993-06-04 2022-06-18",0,0,450,"1993-06-04 2022-06-18",0,0,450,"1993-06-04 2022-06-18",21637,8612.62,105,"2016-06-04 2022-06-18"
2023-06-10,13.92,4.22,450,"1993-06-03 2022-06-17",88.55,9.76,450,"1993-06-03 2022-06-17",23.42,4.59,450,"1993-06-03 2022-06-17",22.19,7.06,450,"1993-06-03 2022-06-17",8.3,4.6,450,"1993-06-03 2022-06-17",48.45,16.34,450,"1993-06-03 2022-06-17",11.82,3.58,450,"1993-06-03 2022-06-17",3.8,3.76,450,"1993-06-03 2022-06-17",3.44,7.73,450,"1993-06-03 2022-06-17",3.44,7.73,450,"1993-06-03 2022-06-17",0,0,450,"1993-06-03 2022-06-17",0,0,450,"1993-06-03 2022-06-17",21508,8602.12,105,"2016-06-03 2022-06-17"
2023-06-09,13.73,4.26,450,"1993-06-02 2022-06-16",88.41,10.01,450,"1993-06-02 2022-06-16",23.19,4.59,450,"1993-06-02 2022-06-16",22.45,7.26,450,"1993-06-02 2022-06-16",8.08,4.66,450,"1993-06-02 2022-06-16",48.44,16.28,450,"1993-06-02 2022-06-16",11.64,3.61,450,"1993-06-02 2022-06-16",3.86,3.78,450,"1993-06-02 2022-06-16",3.4,7.63,450,"1993-06-02 2022-06-16",3.4,7.63,450,"1993-06-02 2022-06-16",0,0,450,"1993-06-02 2022-06-16",0,0,450,"1993-06-02 2022-06-16",20921,8640.91,105,"2016-06-02 2022-06-16"
2023-06-08,13.62,4.3,450,"1993-06-01 2022-06-15",88.41,10,450,"1993-06-01 2022-06-15",22.97,4.59,450,"1993-06-01 2022-06-15",22.82,7.48,450,"1993-06-01 2022-06-15",7.89,4.73,450,"1993-06-01 2022-06-15",48.37,16.06,450,"1993-06-01 2022-06-15",11.5,3.7,450,"1993-06-01 2022-06-15",3.98,3.85,450,"1993-06-01 2022-06-15",3.41,7.61,450,"1993-06-01 2022-06-15",3.41,7.61,450,"1993-06-01 2022-06-15",0,0,450,"1993-06-01 2022-06-15",0,0,450,"1993-06-01 2022-06-15",20584,8461.14,105,"2016-06-01 2022-06-15"
2023-06-07,13.53,4.42,450,"1993-05-31 2022-06-14",88.18,10.13,450,"1993-05-31 2022-06-14",22.85,4.68,450,"1993-05-31 2022-06-14",23.16,7.74,450,"1993-05-31 2022-06-14",7.73,4.81,450,"1993-05-31 2022-06-14",48.41,15.92,450,"1993-05-31 2022-06-14",11.43,3.77,450,"1993-05-31 2022-06-14",4,3.87,450,"1993-05-31 2022-06-14",3.42,7.75,450,"1993-05-31 2022-06-14",3.42,7.75,450,"1993-05-31 2022-06-14",0,0,450,"1993-05-31 2022-06-14",0,0,450,"1993-05-31 2022-06-14",20761,8263,105,"2016-05-31 2022-06-14"
2023-06-06,13.46,4.47,450,"1993-05-30 2022-06-13",88.19,10.01,450,"1993-05-30 2022-06-13",22.85,4.74,450,"1993-05-30 2022-06-13",23.37,7.77,450,"1993-05-30 2022-06-13",7.57,4.82,450,"1993-05-30 2022-06-13",47.99,15.54,450,"1993-05-30 2022-06-13",11.29,3.81,450,"1993-05-30 2022-06-13",3.97,3.84,450,"1993-05-30 2022-06-13",3.3,7.53,450,"1993-05-30 2022-06-13",3.3,7.53,450,"1993-05-30 2022-06-13",0,0,450,"1993-05-30 2022-06-13",0,0,450,"1993-05-30 2022-06-13",20874,7903.45,105,"2016-05-30 2022-06-13"
2023-06-05,13.32,4.6,450,"1993-05-29 2022-06-12",88.13,10.16,450,"1993-05-29 2022-06-12",22.76,4.8,450,"1993-05-29 2022-06-12",23.44,7.74,450,"1993-05-29 2022-06-12",7.42,4.92,450,"1993-05-29 2022-06-12",47.95,15.76,450,"1993-05-29 2022-06-12",11.09,3.85,450,"1993-05-29 2022-06-12",3.96,3.8,450,"1993-05-29 2022-06-12",3.26,7.47,450,"1993-05-29 2022-06-12",3.26,7.47,450,"1993-05-29 2022-06-12",0,0,450,"1993-05-29 2022-06-12",0,0,450,"1993-05-29 2022-06-12",21081,8015.34,105,"2016-05-29 2022-06-12"
2023-06-04,13.13,4.66,450,"1993-05-28 2022-06-11",88.06,10.29,450,"1993-05-28 2022-06-11",22.57,4.86,450,"1993-05-28 2022-06-11",23.45,7.69,450,"1993-05-28 2022-06-11",7.19,4.92,450,"1993-05-28 2022-06-11",47.86,15.62,450,"1993-05-28 2022-06-11",10.85,3.84,450,"1993-05-28 2022-06-11",3.92,3.76,450,"1993-05-28 2022-06-11",3.19,7.41,450,"1993-05-28 2022-06-11",3.19,7.41,450,"1993-05-28 2022-06-11",0,0,450,"1993-05-28 2022-06-11",0,0,450,"1993-05-28 2022-06-11",20896,7848.51,105,"2016-05-28 2022-06-11"
2023-06-03,12.9,4.7,450,"1993-05-27 2022-06-10",87.84,10.39,450,"1993-05-27 2022-06-10",22.37,4.86,450,"1993-05-27 2022-06-10",23.33,7.54,450,"1993-05-27 2022-06-10",6.92,4.98,450,"1993-05-27 2022-06-10",47.6,15.75,450,"1993-05-27 2022-06-10",10.66,3.86,450,"1993-05-27 2022-06-10",3.93,3.74,450,"1993-05-27 2022-06-10",3.01,6.93,450,"1993-05-27 2022-06-10",3.01,6.93,450,"1993-05-27 2022-06-10",0,0,450,"1993-05-27 2022-06-10",0,0,450,"1993-05-27 2022-06-10",20846,7760.49,105,"2016-05-27 2022-06-10"
2023-06-02,12.8,4.75,450,"1993-05-26 2022-06-09",87.98,10.34,450,"1993-05-26 2022-06-09",22.21,4.91,450,"1993-05-26 2022-06-09",23.61,7.48,450,"1993-05-26 2022-06-09",6.81,5.01,450,"1993-05-26 2022-06-09",47.74,15.95,450,"1993-05-26 2022-06-09",10.55,3.87,450,"1993-05-26 2022-06-09",4.03,3.69,450,"1993-05-26 2022-06-09",2.97,6.94,450,"1993-05-26 2022-06-09",2.97,6.93,450,"1993-05-26 2022-06-09",0,0.03,450,"1993-05-26 2022-06-09",0,0,450,"1993-05-26 2022-06-09",20259,7865.01,105,"2016-05-26 2022-06-09"
2023-06-01,12.57,4.81,450,"1993-05-25 2022-06-08",87.8,10.63,450,"1993-05-25 2022-06-08",22.07,4.96,450,"1993-05-25 2022-06-08",23.83,7.43,450,"1993-05-25 2022-06-08",6.63,5.06,450,"1993-05-25 2022-06-08",47.53,15.8,450,"1993-05-25 2022-06-08",10.41,3.9,450,"1993-05-25 2022-06-08",4.11,3.68,450,"1993-05-25 2022-06-08",2.9,6.87,450,"1993-05-25 2022-06-08",2.9,6.86,450,"1993-05-25 2022-06-08",0,0.03,450,"1993-05-25 2022-06-08",0,0,450,"1993-05-25 2022-06-08",19704,7899.85,105,"2016-05-25 2022-06-08"
2023-05-31,12.4,4.81,450,"1993-05-24 2022-06-07",87.53,11.09,450,"1993-05-24 2022-06-07",21.95,4.95,450,"1993-05-24 2022-06-07",24.04,7.53,450,"1993-05-24 2022-06-07",6.33,5.1,450,"1993-05-24 2022-06-07",47.21,16.09,450,"1993-05-24 2022-06-07",10.22,3.82,450,"1993-05-24 2022-06-07",4.16,3.81,450,"1993-05-24 2022-06-07",3.11,7.24,450,"1993-05-24 2022-06-07",3.11,7.23,450,"1993-05-24 2022-06-07",0,0.03,450,"1993-05-24 2022-06-07",0,0,450,"1993-05-24 2022-06-07",19594,7804.24,105,"2016-05-24 2022-06-07"
2023-05-30,12.22,4.83,450,"1993-05-23 2022-06-06",87.14,11.42,450,"1993-05-23 2022-06-06",21.78,4.83,450,"1993-05-23 2022-06-06",24.16,7.64,450,"1993-05-23 2022-06-06",6.01,5.19,450,"1993-05-23 2022-06-06",47.05,16.24,450,"1993-05-23 2022-06-06",10.06,3.8,450,"1993-05-23 2022-06-06",4.16,3.77,450,"1993-05-23 2022-06-06",3.07,7.22,450,"1993-05-23 2022-06-06",3.06,7.21,450,"1993-05-23 2022-06-06",0,0.03,450,"1993-05-23 2022-06-06",0,0,450,"1993-05-23 2022-06-06",19731,7756.18,105,"2016-05-23 2022-06-06"
2023-05-29,12.03,4.92,450,"1993-05-22 2022-06-05",86.57,11.74,450,"1993-05-22 2022-06-05",21.65,4.84,450,"1993-05-22 2022-06-05",24.17,7.63,450,"1993-05-22 2022-06-05",5.71,5.27,450,"1993-05-22 2022-06-05",46.84,16.42,450,"1993-05-22 2022-06-05",9.91,3.85,450,"1993-05-22 2022-06-05",4.27,3.81,450,"1993-05-22 2022-06-05",3.01,7.14,450,"1993-05-22 2022-06-05",3,7.13,450,"1993-05-22 2022-06-05",0,0.03,450,"1993-05-22 2022-06-05",0,0,450,"1993-05-22 2022-06-05",19585,7867.82,105,"2016-05-22 2022-06-05"
2023-05-28,11.83,4.98,450,"1993-05-21 2022-06-04",86.11,12.06,450,"1993-05-21 2022-06-04",21.6,4.92,450,"1993-05-21 2022-06-04",24.48,7.68,450,"1993-05-21 2022-06-04",5.44,5.37,450,"1993-05-21 2022-06-04",45.97,16.22,450,"1993-05-21 2022-06-04",9.81,3.93,450,"1993-05-21 2022-06-04",4.41,3.78,450,"1993-05-21 2022-06-04",2.82,6.66,450,"1993-05-21 2022-06-04",2.82,6.65,450,"1993-05-21 2022-06-04",0,0.03,450,"1993-05-21 2022-06-04",0,0,449,"1993-05-21 2022-06-04",20069,7486.13,105,"2016-05-21 2022-06-04"
2023-05-27,11.77,5.08,450,"1993-05-20 2022-06-03",86.03,12.09,450,"1993-05-20 2022-06-03",21.59,5.03,450,"1993-05-20 2022-06-03",24.56,7.75,450,"1993-05-20 2022-06-03",5.27,5.45,450,"1993-05-20 2022-06-03",45.64,16.24,450,"1993-05-20 2022-06-03",9.7,4,450,"1993-05-20 2022-06-03",4.46,3.82,450,"1993-05-20 2022-06-03",2.8,6.56,450,"1993-05-20 2022-06-03",2.79,6.55,450,"1993-05-20 2022-06-03",0,0.03,450,"1993-05-20 2022-06-03",0,0,448,"1993-05-20 2022-06-03",20449,7458.19,105,"2016-05-20 2022-06-03"
2023-05-26,11.63,5.13,450,"1993-05-19 2022-06-02",86.01,12.11,450,"1993-05-19 2022-06-02",21.55,5.14,450,"1993-05-19 2022-06-02",24.39,7.82,450,"1993-05-19 2022-06-02",5.01,5.49,450,"1993-05-19 2022-06-02",44.93,15.76,450,"1993-05-19 2022-06-02",9.53,4.05,450,"1993-05-19 2022-06-02",4.33,3.91,450,"1993-05-19 2022-06-02",2.52,5.65,450,"1993-05-19 2022-06-02",2.51,5.64,450,"1993-05-19 2022-06-02",0,0.03,450,"1993-05-19 2022-06-02",0,0,447,"1993-05-19 2022-06-02",20447,7427.4,105,"2016-05-19 2022-06-02"
2023-05-25,11.32,5.28,450,"1993-05-18 2022-06-01",85.54,12.28,450,"1993-05-18 2022-06-01",21.39,5.21,450,"1993-05-18 2022-06-01",24.24,7.66,450,"1993-05-18 2022-06-01",4.73,5.57,450,"1993-05-18 2022-06-01",44.58,15.92,450,"1993-05-18 2022-06-01",9.3,4.15,450,"1993-05-18 2022-06-01",4.31,3.92,450,"1993-05-18 2022-06-01",2.53,5.74,450,"1993-05-18 2022-06-01",2.52,5.73,450,"1993-05-18 2022-06-01",0,0.03,450,"1993-05-18 2022-06-01",0,0,446,"1993-05-18 2022-06-01",21041,7257.55,105,"2016-05-18 2022-06-01"
2023-05-24,11.01,5.28,450,"1993-05-17 2022-05-31",85.4,12.33,450,"1993-05-17 2022-05-31",21.19,5.29,450,"1993-05-17 2022-05-31",24.14,7.58,450,"1993-05-17 2022-05-31",4.42,5.54,450,"1993-05-17 2022-05-31",44.16,15.93,450,"1993-05-17 2022-05-31",9.01,4.15,450,"1993-05-17 2022-05-31",4.31,3.92,450,"1993-05-17 2022-05-31",2.33,5.54,450,"1993-05-17 2022-05-31",2.32,5.53,450,"1993-05-17 2022-05-31",0,0.03,450,"1993-05-17 2022-05-31",0,0,445,"1993-05-17 2022-05-31",21241,7328.55,105,"2016-05-17 2022-05-31"
2023-05-23,10.78,5.21,450,"1993-05-16 2022-05-30",85.45,12.31,450,"1993-05-16 2022-05-30",20.89,5.28,450,"1993-05-16 2022-05-30",24.1,7.5,450,"1993-05-16 2022-05-30",4.18,5.48,450,"1993-05-16 2022-05-30",44.31,16.08,450,"1993-05-16 2022-05-30",8.76,4.06,450,"1993-05-16 2022-05-30",4.32,3.95,450,"1993-05-16 2022-05-30",2.26,5.17,450,"1993-05-16 2022-05-30",2.26,5.16,450,"1993-05-16 2022-05-30",0,0.03,450,"1993-05-16 2022-05-30",0,0,444,"1993-05-16 2022-05-30",21067,7309.43,105,"2016-05-16 2022-05-30"
2023-05-22,10.58,5.15,450,"1993-05-15 2022-05-29",85.41,12.39,450,"1993-05-15 2022-05-29",20.59,5.24,450,"1993-05-15 2022-05-29",24.12,7.64,450,"1993-05-15 2022-05-29",3.91,5.49,450,"1993-05-15 2022-05-29",44.14,16.26,450,"1993-05-15 2022-05-29",8.58,4,450,"1993-05-15 2022-05-29",4.45,4.12,450,"1993-05-15 2022-05-29",2.32,5.24,450,"1993-05-15 2022-05-29",2.31,5.23,450,"1993-05-15 2022-05-29",0,0.03,450,"1993-05-15 2022-05-29",0,0,443,"1993-05-15 2022-05-29",20711,7513.38,105,"2016-05-15 2022-05-29"
2023-05-21,10.27,5.11,450,"1993-05-14 2022-05-28",85.19,12.42,450,"1993-05-14 2022-05-28",20.35,5.27,450,"1993-05-14 2022-05-28",24.22,7.69,450,"1993-05-14 2022-05-28",3.59,5.42,450,"1993-05-14 2022-05-28",43.86,16.49,450,"1993-05-14 2022-05-28",8.35,4,450,"1993-05-14 2022-05-28",4.52,4.16,450,"1993-05-14 2022-05-28",2.36,5.26,450,"1993-05-14 2022-05-28",2.35,5.25,450,"1993-05-14 2022-05-28",0,0.03,450,"1993-05-14 2022-05-28",0,0,442,"1993-05-14 2022-05-28",20622,7448.31,105,"2016-05-14 2022-05-28"
2023-05-20,9.9,5.3,450,"1993-05-13 2022-05-27",84.51,12.85,450,"1993-05-13 2022-05-27",20.13,5.28,450,"1993-05-13 2022-05-27",24.35,7.69,450,"1993-05-13 2022-05-27",3.19,5.46,450,"1993-05-13 2022-05-27",43.31,16.63,450,"1993-05-13 2022-05-27",8.1,4.04,450,"1993-05-13 2022-05-27",4.61,4.3,450,"1993-05-13 2022-05-27",2.37,5.31,450,"1993-05-13 2022-05-27",2.36,5.29,450,"1993-05-13 2022-05-27",0,0.03,450,"1993-05-13 2022-05-27",0,0,441,"1993-05-13 2022-05-27",20674,7687.9,105,"2016-05-13 2022-05-27"
2023-05-19,9.55,5.42,450,"1993-05-12 2022-05-26",83.98,13.29,450,"1993-05-12 2022-05-26",19.92,5.34,450,"1993-05-12 2022-05-26",24.58,7.69,450,"1993-05-12 2022-05-26",2.78,5.54,450,"1993-05-12 2022-05-26",42.73,16.63,450,"1993-05-12 2022-05-26",7.84,4.04,450,"1993-05-12 2022-05-26",4.71,4.39,450,"1993-05-12 2022-05-26",2.37,5.5,450,"1993-05-12 2022-05-26",2.36,5.48,450,"1993-05-12 2022-05-26",0.01,0.22,450,"1993-05-12 2022-05-26",0,0,440,"1993-05-12 2022-05-26",20923,7622.78,105,"2016-05-12 2022-05-26"
